reading_id,timestamp,site_id,zone_id,sensor_id,ground_displacement_mm,displacement_rate_mm_hr,tilt_angle_deg,tilt_rate_deg_hr,crack_width_mm,crack_rate_mm_hr,vibration_ppv_mms,soil_moisture_pct,sensor_battery_pct,risk_class
2080,2026-03-28T16:00:00.000Z,jharia-open-pit,zone-a,PZ-401,23.88,5.07,3.05,1.24,10.82,1.94,4.56,55,60,Critical
2081,2026-03-28T17:00:00.000Z,raniganj-south-slope,zone-d,TL-301,1.46,0.67,0.55,0.00,0.82,0.05,0.81,33,82,Normal
2082,2026-03-28T18:00:00.000Z,raniganj-south-slope,zone-c,PZ-401,4.49,0.77,0.55,0.08,1.17,0.14,1.17,27,96,Normal
2083,2026-03-28T19:00:00.000Z,jharia-open-pit,zone-c,SN-102,3.83,0.76,0.01,0.15,0.62,0.12,0.25,15,75,Normal
2084,2026-03-28T20:00:00.000Z,jharia-open-pit,zone-b,EX-201,29.20,6.53,5.57,0.66,5.38,1.01,4.41,89,60,Critical
2085,2026-03-28T21:00:00.000Z,singareni-s4,zone-c,TL-301,4.37,0.08,0.34,0.08,1.02,0.06,0.68,34,96,Normal
2086,2026-03-28T22:00:00.000Z,jharia-open-pit,zone-a,SN-101,3.35,0.38,0.18,0.13,0.21,0.05,1.16,27,79,Normal
2087,2026-03-28T23:00:00.000Z,korba-west-bench,zone-c,SN-102,13.02,4.75,4.14,0.53,6.74,2.38,6.03,59,92,Critical
2088,2026-03-29T00:00:00.000Z,raniganj-south-slope,zone-a,SN-101,0.83,0.14,0.47,0.03,1.02,0.17,1.00,28,93,Normal
2089,2026-03-29T01:00:00.000Z,singareni-s4,zone-b,TL-301,4.22,0.34,0.78,0.04,0.35,0.10,0.39,33,77,Normal
2090,2026-03-29T02:00:00.000Z,raniganj-south-slope,zone-b,PZ-401,4.43,0.49,0.09,0.14,1.32,0.18,0.46,32,78,Normal
2091,2026-03-29T03:00:00.000Z,korba-west-bench,zone-b,SN-102,24.53,6.72,3.47,0.59,7.79,0.87,2.53,83,87,Critical
2092,2026-03-29T04:00:00.000Z,singareni-s4,zone-b,SN-102,2.61,0.68,0.78,0.02,0.84,0.20,0.70,15,92,Normal
2093,2026-03-29T05:00:00.000Z,singareni-s4,zone-b,SN-101,2.70,0.26,0.09,0.06,1.07,0.15,0.99,39,74,Normal
2094,2026-03-29T06:00:00.000Z,raniganj-south-slope,zone-d,EX-201,22.36,6.19,4.39,0.76,8.91,1.74,6.01,82,77,Critical
2095,2026-03-29T07:00:00.000Z,singareni-s4,zone-d,TL-301,8.34,1.38,2.46,0.21,2.80,0.56,1.83,36,83,Warning
2096,2026-03-29T08:00:00.000Z,raniganj-south-slope,zone-a,EX-201,2.95,0.64,0.29,0.06,0.37,0.01,0.53,26,66,Normal
2097,2026-03-29T09:00:00.000Z,jharia-open-pit,zone-d,PZ-401,3.95,0.06,0.36,0.03,0.22,0.04,1.02,27,95,Normal
2098,2026-03-29T10:00:00.000Z,singareni-s4,zone-d,TL-301,2.16,0.56,0.14,0.08,1.43,0.20,0.20,29,64,Normal
2099,2026-03-29T11:00:00.000Z,raniganj-south-slope,zone-d,SN-102,4.17,0.62,0.80,0.14,0.70,0.19,0.07,19,80,Normal
2100,2026-03-29T12:00:00.000Z,raniganj-south-slope,zone-c,SN-102,3.21,0.08,0.12,0.12,0.68,0.01,0.59,27,75,Normal
2101,2026-03-29T13:00:00.000Z,raniganj-south-slope,zone-c,SN-102,2.00,0.52,0.28,0.07,1.37,0.04,0.47,28,90,Normal
2102,2026-03-29T14:00:00.000Z,singareni-s4,zone-a,TL-301,2.58,0.35,0.69,0.01,0.87,0.15,1.05,29,94,Normal
2103,2026-03-29T15:00:00.000Z,singareni-s4,zone-b,SN-102,1.09,0.35,0.35,0.10,0.35,0.07,0.37,31,84,Normal
2104,2026-03-29T16:00:00.000Z,jharia-open-pit,zone-c,SN-101,2.42,0.60,0.08,0.03,0.26,0.16,0.27,24,75,Normal
2105,2026-03-29T17:00:00.000Z,raniganj-south-slope,zone-b,SN-102,9.86,0.91,2.60,0.28,3.18,0.59,1.78,38,66,Warning
2106,2026-03-29T18:00:00.000Z,jharia-open-pit,zone-b,SN-102,13.57,2.91,5.22,0.96,5.97,2.23,3.91,65,67,Critical
2107,2026-03-29T19:00:00.000Z,raniganj-south-slope,zone-c,PZ-401,9.61,2.26,2.28,0.22,4.39,0.61,2.81,55,92,Warning
2108,2026-03-29T20:00:00.000Z,singareni-s4,zone-b,SN-101,22.81,3.42,2.89,0.90,10.11,0.87,5.20,94,73,Critical
2109,2026-03-29T21:00:00.000Z,singareni-s4,zone-b,SN-101,3.50,0.58,0.36,0.12,0.11,0.17,0.80,21,60,Normal
2110,2026-03-29T22:00:00.000Z,singareni-s4,zone-c,SN-102,3.80,0.69,0.17,0.10,0.13,0.16,0.53,21,99,Normal
2111,2026-03-29T23:00:00.000Z,raniganj-south-slope,zone-d,PZ-401,3.72,0.03,0.10,0.09,1.17,0.20,0.99,34,98,Normal
2112,2026-03-30T00:00:00.000Z,korba-west-bench,zone-a,TL-301,2.07,0.30,0.33,0.02,0.10,0.04,0.17,36,91,Normal
2113,2026-03-30T01:00:00.000Z,korba-west-bench,zone-a,SN-101,17.96,4.09,2.84,0.77,5.13,2.08,3.05,70,71,Critical
2114,2026-03-30T02:00:00.000Z,korba-west-bench,zone-d,PZ-401,13.65,6.27,4.49,1.04,12.83,1.17,3.24,90,66,Critical
2115,2026-03-30T03:00:00.000Z,korba-west-bench,zone-c,SN-101,14.67,6.58,2.52,0.66,11.71,1.81,2.82,83,74,Critical
2116,2026-03-30T04:00:00.000Z,jharia-open-pit,zone-b,PZ-401,3.24,0.22,0.11,0.08,0.83,0.01,0.69,22,85,Normal
2117,2026-03-30T05:00:00.000Z,korba-west-bench,zone-c,SN-102,2.25,0.36,0.06,0.11,0.43,0.11,0.26,28,64,Normal
2118,2026-03-30T06:00:00.000Z,raniganj-south-slope,zone-c,SN-101,7.47,2.07,0.92,0.43,3.24,0.66,2.96,64,88,Warning
2119,2026-03-30T07:00:00.000Z,raniganj-south-slope,zone-a,TL-301,0.90,0.64,0.21,0.13,0.09,0.02,1.02,15,72,Normal
2120,2026-03-30T08:00:00.000Z,raniganj-south-slope,zone-b,EX-201,15.90,5.17,3.58,0.54,11.71,0.81,5.60,66,97,Critical
2121,2026-03-30T09:00:00.000Z,singareni-s4,zone-d,SN-101,8.40,2.26,1.74,0.58,1.60,0.26,2.23,60,92,Warning
2122,2026-03-30T10:00:00.000Z,jharia-open-pit,zone-c,SN-101,15.22,2.99,4.62,0.67,5.16,1.96,3.11,74,92,Critical
2123,2026-03-30T11:00:00.000Z,raniganj-south-slope,zone-d,SN-102,5.55,1.95,1.76,0.20,2.47,0.64,1.53,38,76,Warning
2124,2026-03-30T12:00:00.000Z,singareni-s4,zone-a,SN-101,3.26,0.43,0.63,0.10,0.17,0.07,1.02,23,85,Normal
2125,2026-03-30T13:00:00.000Z,singareni-s4,zone-b,EX-201,0.48,0.62,0.26,0.07,1.20,0.06,0.28,18,66,Normal
2126,2026-03-30T14:00:00.000Z,korba-west-bench,zone-b,SN-101,0.09,0.67,0.28,0.15,0.61,0.05,0.86,24,62,Normal
2127,2026-03-30T15:00:00.000Z,raniganj-south-slope,zone-b,SN-101,3.03,0.77,0.48,0.15,0.64,0.02,0.61,30,70,Normal
2128,2026-03-30T16:00:00.000Z,raniganj-south-slope,zone-d,PZ-401,1.52,0.52,0.27,0.04,0.73,0.18,0.35,29,70,Normal
2129,2026-03-30T17:00:00.000Z,singareni-s4,zone-b,TL-301,4.48,0.48,0.06,0.09,0.74,0.13,0.43,24,64,Normal
2130,2026-03-30T18:00:00.000Z,raniganj-south-slope,zone-d,SN-102,20.19,6.36,5.03,1.44,10.31,2.15,4.05,78,99,Critical
2131,2026-03-30T19:00:00.000Z,raniganj-south-slope,zone-b,SN-101,0.56,0.64,0.09,0.10,0.66,0.08,0.98,23,86,Normal
2132,2026-03-30T20:00:00.000Z,singareni-s4,zone-d,EX-201,3.85,0.39,0.24,0.13,1.50,0.07,0.94,32,65,Normal
2133,2026-03-30T21:00:00.000Z,raniganj-south-slope,zone-b,SN-102,1.89,0.26,0.39,0.09,0.23,0.04,0.05,24,61,Normal
2134,2026-03-30T22:00:00.000Z,jharia-open-pit,zone-a,EX-201,10.81,1.40,2.29,0.51,2.78,0.72,2.94,64,77,Warning
2135,2026-03-30T23:00:00.000Z,raniganj-south-slope,zone-c,SN-101,1.02,0.38,0.27,0.11,0.71,0.18,0.54,19,69,Normal
2136,2026-03-31T00:00:00.000Z,jharia-open-pit,zone-c,SN-101,3.58,0.48,0.71,0.10,1.48,0.10,0.68,28,93,Normal
2137,2026-03-31T01:00:00.000Z,raniganj-south-slope,zone-a,TL-301,5.51,2.33,2.42,0.26,4.68,0.43,1.42,39,97,Warning
2138,2026-03-31T02:00:00.000Z,raniganj-south-slope,zone-a,EX-201,0.28,0.73,0.75,0.11,1.04,0.20,0.67,30,85,Normal
2139,2026-03-31T03:00:00.000Z,singareni-s4,zone-b,SN-101,0.66,0.52,0.21,0.10,1.39,0.14,0.51,24,83,Normal
2140,2026-03-31T04:00:00.000Z,raniganj-south-slope,zone-c,SN-101,0.17,0.57,0.74,0.15,1.13,0.02,0.44,31,70,Normal
2141,2026-03-31T05:00:00.000Z,jharia-open-pit,zone-d,EX-201,2.51,0.48,0.14,0.04,0.41,0.04,0.24,23,87,Normal
2142,2026-03-31T06:00:00.000Z,jharia-open-pit,zone-a,SN-102,4.08,0.01,0.21,0.04,1.18,0.02,0.93,33,97,Normal
2143,2026-03-31T07:00:00.000Z,singareni-s4,zone-b,PZ-401,0.84,0.29,0.71,0.00,0.02,0.14,0.41,37,80,Normal
2144,2026-03-31T08:00:00.000Z,jharia-open-pit,zone-d,SN-102,3.51,0.71,0.46,0.05,1.47,0.04,1.02,36,90,Normal
2145,2026-03-31T09:00:00.000Z,jharia-open-pit,zone-b,TL-301,10.70,1.88,1.59,0.51,3.30,0.69,2.11,51,86,Warning
2146,2026-03-31T10:00:00.000Z,korba-west-bench,zone-a,PZ-401,2.38,0.61,0.18,0.13,0.27,0.09,0.36,15,94,Normal
2147,2026-03-31T11:00:00.000Z,korba-west-bench,zone-d,PZ-401,4.08,0.55,0.03,0.14,1.03,0.10,0.61,33,80,Normal
2148,2026-03-31T12:00:00.000Z,jharia-open-pit,zone-d,SN-101,27.83,4.32,4.98,1.59,11.29,1.22,2.66,92,83,Critical
2149,2026-03-31T13:00:00.000Z,singareni-s4,zone-d,PZ-401,2.71,0.38,0.52,0.11,1.47,0.02,0.53,24,68,Normal
2150,2026-03-31T14:00:00.000Z,jharia-open-pit,zone-c,PZ-401,2.77,0.36,0.73,0.08,0.34,0.13,0.05,30,71,Normal
2151,2026-03-31T15:00:00.000Z,raniganj-south-slope,zone-a,SN-101,6.06,1.66,1.09,0.38,1.54,0.71,1.83,45,80,Warning
2152,2026-03-31T16:00:00.000Z,jharia-open-pit,zone-d,PZ-401,3.63,0.38,0.36,0.12,0.31,0.15,0.67,26,71,Normal
2153,2026-03-31T17:00:00.000Z,jharia-open-pit,zone-c,SN-101,2.25,0.75,0.63,0.02,0.48,0.14,0.35,23,70,Normal
2154,2026-03-31T18:00:00.000Z,raniganj-south-slope,zone-b,EX-201,6.70,1.38,1.03,0.50,2.11,0.37,1.48,49,60,Warning
2155,2026-03-31T19:00:00.000Z,jharia-open-pit,zone-a,SN-102,1.69,0.19,0.76,0.09,1.36,0.02,0.82,16,68,Normal
2156,2026-03-31T20:00:00.000Z,jharia-open-pit,zone-b,SN-101,4.19,0.30,0.14,0.09,1.12,0.19,0.37,37,73,Normal
2157,2026-03-31T21:00:00.000Z,korba-west-bench,zone-d,TL-301,21.91,5.43,4.41,1.43,10.97,0.89,4.47,79,76,Critical
2158,2026-03-31T22:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,0.49,0.25,0.22,0.14,1.47,0.06,1.18,29,82,Normal
2159,2026-03-31T23:00:00.000Z,singareni-s4,zone-c,EX-201,6.74,1.46,1.73,0.25,3.48,0.23,2.67,43,68,Warning
2160,2026-04-01T00:00:00.000Z,korba-west-bench,zone-b,SN-102,6.36,1.38,1.98,0.44,1.82,0.74,2.59,59,64,Warning
2161,2026-04-01T01:00:00.000Z,raniganj-south-slope,zone-d,EX-201,3.86,0.10,0.67,0.05,0.48,0.01,0.41,18,85,Normal
2162,2026-04-01T02:00:00.000Z,raniganj-south-slope,zone-a,EX-201,3.94,0.11,0.14,0.03,0.78,0.12,0.96,26,64,Normal
2163,2026-04-01T03:00:00.000Z,korba-west-bench,zone-d,SN-101,6.48,2.06,2.44,0.24,4.38,0.26,2.97,47,94,Warning
2164,2026-04-01T04:00:00.000Z,raniganj-south-slope,zone-d,SN-101,0.54,0.49,0.07,0.12,0.34,0.20,0.02,19,73,Normal
2165,2026-04-01T05:00:00.000Z,korba-west-bench,zone-a,PZ-401,2.35,0.50,0.63,0.10,0.19,0.05,0.27,29,74,Normal
2166,2026-04-01T06:00:00.000Z,singareni-s4,zone-b,EX-201,0.61,0.41,0.30,0.05,1.04,0.18,0.12,36,80,Normal
2167,2026-04-01T07:00:00.000Z,jharia-open-pit,zone-a,SN-102,1.16,0.31,0.68,0.08,0.73,0.16,0.87,36,76,Normal
2168,2026-04-01T08:00:00.000Z,jharia-open-pit,zone-c,EX-201,8.92,1.22,1.60,0.35,3.53,0.72,2.00,52,65,Warning
2169,2026-04-01T09:00:00.000Z,singareni-s4,zone-b,SN-101,7.58,1.74,1.26,0.40,3.55,0.47,2.52,63,70,Warning
2170,2026-04-01T10:00:00.000Z,jharia-open-pit,zone-a,SN-102,6.70,1.51,2.56,0.51,2.67,0.30,1.70,63,75,Warning
2171,2026-04-01T11:00:00.000Z,jharia-open-pit,zone-d,TL-301,2.89,0.63,0.37,0.15,1.02,0.05,0.74,23,94,Normal
2172,2026-04-01T12:00:00.000Z,jharia-open-pit,zone-a,SN-102,3.72,0.61,0.60,0.02,0.85,0.14,0.13,17,79,Normal
2173,2026-04-01T13:00:00.000Z,raniganj-south-slope,zone-c,SN-102,9.29,1.68,2.40,0.48,3.28,0.51,1.66,,80,Warning
2174,2026-04-01T14:00:00.000Z,jharia-open-pit,zone-d,SN-102,23.76,3.10,3.57,1.06,5.44,2.11,4.44,59,82,Critical
2175,2026-04-01T15:00:00.000Z,jharia-open-pit,zone-a,TL-301,3.91,0.28,0.42,0.05,1.10,0.13,0.48,33,79,Normal
2176,2026-04-01T16:00:00.000Z,korba-west-bench,zone-c,PZ-401,1.17,0.56,0.66,0.12,1.18,0.08,0.52,26,73,Normal
2177,2026-04-01T17:00:00.000Z,raniganj-south-slope,zone-a,SN-101,20.93,5.19,3.73,1.63,13.00,0.76,3.95,83,88,Critical
2178,2026-04-01T18:00:00.000Z,raniganj-south-slope,zone-a,SN-102,7.59,1.96,2.02,0.49,3.33,0.67,1.57,56,93,Warning
2179,2026-04-01T19:00:00.000Z,korba-west-bench,zone-d,SN-101,0.77,0.47,0.79,0.15,0.74,0.14,1.08,37,90,Normal
2180,2026-04-01T20:00:00.000Z,jharia-open-pit,zone-d,TL-301,4.23,0.32,0.71,0.05,1.14,0.18,0.36,39,87,Normal
2181,2026-04-01T21:00:00.000Z,korba-west-bench,zone-c,SN-101,26.58,5.34,4.94,1.47,8.95,1.28,6.29,55,93,Critical
2182,2026-04-01T22:00:00.000Z,jharia-open-pit,zone-b,SN-101,4.40,0.04,0.14,0.08,0.00,0.13,0.08,29,83,Normal
2183,2026-04-01T23:00:00.000Z,korba-west-bench,zone-d,PZ-401,2.97,0.77,0.61,0.11,1.00,0.15,0.09,23,62,Normal
2184,2026-04-02T00:00:00.000Z,korba-west-bench,zone-a,SN-101,6.29,1.64,1.43,0.31,1.69,0.59,1.49,49,94,Warning
2185,2026-04-02T01:00:00.000Z,korba-west-bench,zone-a,PZ-401,29.67,4.29,4.54,0.92,10.17,1.92,2.98,77,70,Critical
2186,2026-04-02T02:00:00.000Z,singareni-s4,zone-a,TL-301,0.94,0.21,0.67,0.09,0.14,0.12,0.14,20,93,Normal
2187,2026-04-02T03:00:00.000Z,raniganj-south-slope,zone-d,TL-301,0.82,0.13,0.34,0.08,1.36,0.05,0.37,23,85,Normal
2188,2026-04-02T04:00:00.000Z,jharia-open-pit,zone-a,EX-201,10.01,1.92,2.14,0.56,3.40,0.62,1.62,52,91,Warning
2189,2026-04-02T05:00:00.000Z,korba-west-bench,zone-a,SN-101,10.36,0.90,1.97,0.28,3.60,0.41,2.95,57,85,Warning
2190,2026-04-02T06:00:00.000Z,singareni-s4,zone-c,PZ-401,6.41,2.00,2.31,0.43,2.38,0.63,2.59,57,90,Warning
2191,2026-04-02T07:00:00.000Z,raniganj-south-slope,zone-b,EX-201,4.25,0.17,0.28,0.13,0.68,0.08,0.34,22,82,Normal
2192,2026-04-02T08:00:00.000Z,korba-west-bench,zone-b,SN-102,1.50,0.63,0.30,0.04,0.28,0.17,0.21,39,72,Normal
2193,2026-04-02T09:00:00.000Z,jharia-open-pit,zone-d,TL-301,1.61,0.77,0.71,0.03,1.27,0.19,0.73,31,60,Normal
2194,2026-04-02T10:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,3.43,0.76,0.27,0.03,0.18,0.06,0.50,23,69,Normal
2195,2026-04-02T11:00:00.000Z,raniganj-south-slope,zone-b,SN-101,11.32,1.35,1.53,0.42,4.28,0.41,2.96,59,63,Warning
2196,2026-04-02T12:00:00.000Z,jharia-open-pit,zone-c,PZ-401,4.45,0.58,0.03,0.07,1.20,0.09,1.08,19,83,Normal
2197,2026-04-02T13:00:00.000Z,jharia-open-pit,zone-d,PZ-401,2.96,0.03,0.73,0.06,1.05,0.07,0.92,28,61,Normal
2198,2026-04-02T14:00:00.000Z,korba-west-bench,zone-d,PZ-401,0.91,0.17,0.51,0.00,0.50,0.14,0.75,32,73,Normal
2199,2026-04-02T15:00:00.000Z,raniganj-south-slope,zone-c,EX-201,15.17,5.68,4.46,0.88,6.87,1.16,2.59,76,89,Critical
2200,2026-04-02T16:00:00.000Z,singareni-s4,zone-d,SN-101,3.91,0.52,0.27,0.08,0.21,0.17,0.66,17,72,Normal
2201,2026-04-02T17:00:00.000Z,jharia-open-pit,zone-d,SN-102,24.90,4.06,3.53,1.68,5.98,1.36,5.91,77,95,Critical
2202,2026-04-02T18:00:00.000Z,jharia-open-pit,zone-a,PZ-401,1.20,0.07,0.37,0.01,1.03,0.19,0.40,27,82,Normal
2203,2026-04-02T19:00:00.000Z,singareni-s4,zone-d,SN-102,7.44,2.23,2.26,0.51,3.14,0.49,2.43,62,66,Warning
2204,2026-04-02T20:00:00.000Z,raniganj-south-slope,zone-b,TL-301,27.06,5.58,3.49,0.77,12.53,0.90,2.88,70,72,Critical
2205,2026-04-02T21:00:00.000Z,singareni-s4,zone-a,SN-101,5.03,1.11,2.39,0.30,4.51,0.32,2.77,57,90,Warning
2206,2026-04-02T22:00:00.000Z,raniganj-south-slope,zone-a,TL-301,0.68,0.51,0.26,0.12,0.65,0.11,0.17,37,85,Normal
2207,2026-04-02T23:00:00.000Z,jharia-open-pit,zone-a,PZ-401,1.13,0.15,0.73,0.06,0.45,0.13,0.27,16,84,Normal
2208,2026-04-03T00:00:00.000Z,singareni-s4,zone-c,TL-301,2.13,0.59,0.17,0.01,0.28,0.08,0.73,35,99,Normal
2209,2026-04-03T01:00:00.000Z,raniganj-south-slope,zone-c,TL-301,0.24,0.61,0.48,0.03,1.11,0.12,0.64,35,60,Normal
2210,2026-04-03T02:00:00.000Z,korba-west-bench,zone-d,SN-101,23.63,3.05,5.30,1.21,6.63,0.93,3.32,75,80,Critical
2211,2026-04-03T03:00:00.000Z,korba-west-bench,zone-c,TL-301,2.89,0.32,0.36,0.03,0.15,0.12,0.68,28,78,Normal
2212,2026-04-03T04:00:00.000Z,korba-west-bench,zone-b,PZ-401,0.61,0.76,0.58,0.03,0.42,0.18,0.32,15,64,Normal
2213,2026-04-03T05:00:00.000Z,korba-west-bench,zone-a,TL-301,10.72,0.87,0.80,0.55,1.62,0.51,1.38,52,85,Warning
2214,2026-04-03T06:00:00.000Z,jharia-open-pit,zone-b,EX-201,11.02,0.83,1.38,0.53,3.74,0.31,2.74,44,73,Warning
2215,2026-04-03T07:00:00.000Z,raniganj-south-slope,zone-b,PZ-401,3.52,0.01,0.67,0.04,0.18,0.05,0.59,15,75,Normal
2216,2026-04-03T08:00:00.000Z,raniganj-south-slope,zone-c,SN-101,0.70,0.46,0.58,0.01,0.15,0.20,0.93,36,91,Normal
2217,2026-04-03T09:00:00.000Z,jharia-open-pit,zone-b,TL-301,27.43,4.49,4.72,1.54,10.69,2.05,6.03,93,71,Critical
2218,2026-04-03T10:00:00.000Z,raniganj-south-slope,zone-b,TL-301,4.46,0.57,0.40,0.03,1.21,0.18,0.46,36,91,Normal
2219,2026-04-03T11:00:00.000Z,korba-west-bench,zone-d,TL-301,1.66,0.60,0.12,0.11,0.12,0.00,0.45,18,72,Normal
2220,2026-04-03T12:00:00.000Z,jharia-open-pit,zone-d,SN-102,2.88,0.31,0.04,0.02,0.30,0.03,0.65,24,64,Normal
2221,2026-04-03T13:00:00.000Z,korba-west-bench,zone-a,TL-301,3.45,0.06,0.14,0.14,0.22,0.05,0.66,18,93,Normal
2222,2026-04-03T14:00:00.000Z,singareni-s4,zone-c,PZ-401,0.06,0.27,0.42,0.05,0.36,0.09,0.90,21,99,Normal
2223,2026-04-03T15:00:00.000Z,singareni-s4,zone-a,EX-201,5.41,1.12,1.56,0.31,1.61,0.34,1.57,45,93,Warning
2224,2026-04-03T16:00:00.000Z,jharia-open-pit,zone-d,TL-301,12.05,3.09,5.06,0.83,9.51,2.34,4.18,85,82,Critical
2225,2026-04-03T17:00:00.000Z,raniganj-south-slope,zone-c,TL-301,2.81,0.27,0.59,0.07,0.31,0.16,0.58,15,84,Normal
2226,2026-04-03T18:00:00.000Z,korba-west-bench,zone-b,SN-101,6.91,1.79,1.19,0.43,1.87,0.58,1.43,36,81,Warning
2227,2026-04-03T19:00:00.000Z,jharia-open-pit,zone-b,SN-102,0.74,0.13,0.18,0.05,1.23,0.15,0.98,26,76,Normal
2228,2026-04-03T20:00:00.000Z,jharia-open-pit,zone-b,EX-201,0.69,0.15,0.54,0.09,0.54,0.12,1.20,22,87,Normal
2229,2026-04-03T21:00:00.000Z,korba-west-bench,zone-a,PZ-401,3.26,0.68,0.79,0.02,1.20,0.10,0.13,32,62,Normal
2230,2026-04-03T22:00:00.000Z,korba-west-bench,zone-d,SN-101,1.26,0.80,0.31,0.05,0.13,0.01,0.64,36,89,Normal
2231,2026-04-03T23:00:00.000Z,korba-west-bench,zone-d,EX-201,23.58,6.21,5.00,1.07,9.48,1.74,2.99,80,73,Critical
2232,2026-04-04T00:00:00.000Z,jharia-open-pit,zone-a,SN-101,6.94,1.04,1.19,0.37,3.03,0.22,2.90,35,69,Warning
2233,2026-04-04T01:00:00.000Z,jharia-open-pit,zone-a,EX-201,2.49,0.61,0.29,0.07,0.90,0.16,0.46,25,63,Normal
2234,2026-04-04T02:00:00.000Z,korba-west-bench,zone-a,TL-301,4.34,0.46,0.16,0.07,0.97,0.16,0.54,18,78,Normal
2235,2026-04-04T03:00:00.000Z,raniganj-south-slope,zone-d,TL-301,6.04,1.54,2.08,0.58,4.16,0.36,1.45,53,98,Warning
2236,2026-04-04T04:00:00.000Z,raniganj-south-slope,zone-d,TL-301,18.86,6.49,5.60,1.03,6.77,2.48,4.89,60,94,Critical
2237,2026-04-04T05:00:00.000Z,raniganj-south-slope,zone-a,SN-102,0.96,0.48,0.26,0.04,0.31,0.10,0.54,20,74,Normal
2238,2026-04-04T06:00:00.000Z,singareni-s4,zone-c,PZ-401,3.73,0.33,0.75,0.08,1.16,0.08,0.12,34,61,Normal
2239,2026-04-04T07:00:00.000Z,korba-west-bench,zone-a,PZ-401,4.12,0.31,0.53,0.14,0.88,0.18,0.31,22,93,Normal
2240,2026-04-04T08:00:00.000Z,korba-west-bench,zone-c,SN-101,9.73,1.00,1.36,0.31,3.94,0.23,1.85,51,73,Warning
2241,2026-04-04T09:00:00.000Z,jharia-open-pit,zone-a,PZ-401,2.47,0.26,0.04,0.07,1.20,0.13,0.47,38,88,Normal
2242,2026-04-04T10:00:00.000Z,singareni-s4,zone-c,SN-101,0.00,0.25,0.75,0.04,0.27,0.09,0.33,36,95,Normal
2243,2026-04-04T11:00:00.000Z,korba-west-bench,zone-d,SN-101,10.88,2.11,1.06,0.25,4.56,0.41,1.90,43,71,Warning
2244,2026-04-04T12:00:00.000Z,jharia-open-pit,zone-c,PZ-401,0.48,0.37,0.28,0.07,0.46,0.02,0.74,17,64,Normal
2245,2026-04-04T13:00:00.000Z,singareni-s4,zone-a,SN-102,7.94,1.20,2.50,0.33,3.44,0.26,2.40,38,70,Warning
2246,2026-04-04T14:00:00.000Z,korba-west-bench,zone-a,SN-102,9.71,1.67,2.34,0.24,2.66,0.67,2.96,39,85,Warning
2247,2026-04-04T15:00:00.000Z,korba-west-bench,zone-c,PZ-401,3.30,0.43,0.29,0.01,1.36,0.09,0.98,38,66,Normal
2248,2026-04-04T16:00:00.000Z,singareni-s4,zone-b,EX-201,4.14,0.52,0.42,0.11,1.29,0.03,1.04,22,76,Normal
2249,2026-04-04T17:00:00.000Z,jharia-open-pit,zone-d,EX-201,20.90,5.25,5.36,0.92,12.64,1.70,5.13,88,79,Critical
2250,2026-04-04T18:00:00.000Z,jharia-open-pit,zone-a,TL-301,12.99,5.10,5.65,1.37,7.82,1.70,4.36,63,65,Critical
2251,2026-04-04T19:00:00.000Z,raniganj-south-slope,zone-c,SN-102,18.16,4.54,5.21,1.11,8.11,1.36,5.26,87,84,Critical
2252,2026-04-04T20:00:00.000Z,korba-west-bench,zone-a,TL-301,21.62,6.13,3.90,1.38,12.19,1.84,4.66,82,73,Critical
2253,2026-04-04T21:00:00.000Z,jharia-open-pit,zone-b,PZ-401,15.89,6.29,4.39,0.89,6.55,2.08,2.68,58,94,Critical
2254,2026-04-04T22:00:00.000Z,raniganj-south-slope,zone-b,EX-201,0.99,0.55,0.05,0.07,0.89,0.06,0.85,26,62,Normal
2255,2026-04-04T23:00:00.000Z,singareni-s4,zone-b,PZ-401,1.22,0.46,0.17,0.01,1.26,0.17,0.64,30,99,Normal
2256,2026-04-05T00:00:00.000Z,singareni-s4,zone-d,SN-102,4.25,0.24,0.21,0.13,1.07,0.09,0.66,39,72,Normal
2257,2026-04-05T01:00:00.000Z,raniganj-south-slope,zone-b,TL-301,7.81,1.68,1.37,0.46,4.60,0.30,2.41,60,98,Warning
2258,2026-04-05T02:00:00.000Z,korba-west-bench,zone-a,TL-301,4.12,0.33,0.01,0.05,0.95,0.09,0.97,15,63,Normal
2259,2026-04-05T03:00:00.000Z,korba-west-bench,zone-a,TL-301,4.31,0.11,0.35,0.07,0.78,0.19,0.38,23,72,Normal
2260,2026-04-05T04:00:00.000Z,raniganj-south-slope,zone-a,PZ-401,29.48,2.80,4.72,1.44,5.99,1.48,2.79,75,60,Critical
2261,2026-04-05T05:00:00.000Z,korba-west-bench,zone-d,EX-201,1.65,0.56,0.05,0.14,0.59,0.07,0.72,26,65,Normal
2262,2026-04-05T06:00:00.000Z,jharia-open-pit,zone-d,EX-201,4.02,0.76,0.80,0.04,0.39,0.03,0.74,17,96,Normal
2263,2026-04-05T07:00:00.000Z,korba-west-bench,zone-c,SN-102,3.64,0.40,0.57,0.09,0.88,0.04,0.10,19,82,Normal
2264,2026-04-05T08:00:00.000Z,raniganj-south-slope,zone-b,SN-102,0.48,0.75,0.51,0.07,0.39,0.09,0.74,20,67,Normal
